Goles,Tiros Totales,xG,npxG,xAG,xA,Acciones_que_crean_tiros,Pases_progresivos,Pases_medios_completados,Pases_largos_completados,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Faltas_cometidas,Duelos_aereos_ganados,Veces_que_fue_barrido_regate,Toques_en_zona_ofensiva,Toques_en_area_rival,Pases_recibidos,Pases_progresivos_recibidos,Acarreos_ultimo_tercio,Regates_exitosos,Malos_controles,Perdida_balon,Centros,market_value_million_eur,age_years,GK,DF,MF,FW,nat_Other,nat_ar ARG,nat_be BEL,nat_br BRA,nat_ci CIV,nat_eng ENG,nat_es ESP,nat_fr FRA,nat_it ITA,nat_nl NED,nat_pt POR
4,24,2.2,2.2,2.2,3.4000000000000004,82,94,272,96,54,1010,126,0,124,854,2,30,0,30,34,24,574,68,920,154,48,20,32,28,124,3.0,31.86027397260274,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,7,0.5,0.5,0.7,0.6,18,22,103,11,21,273,6,1,3,248,0,13,0,13,13,7,76,12,271,10,10,8,13,5,3,10.0,29.33150684931507,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,9,1.1,1.1,0.7,0.7,21,9,34,12,8,142,17,0,23,112,0,7,0,4,7,13,124,21,155,44,11,9,19,5,23,7.0,26.649315068493152,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.1,0.1,0.2,0.1,7,6,19,6,10,70,15,0,6,67,0,3,0,0,3,2,31,2,60,10,0,2,1,0,6,2.0,25.59178082191781,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.1,0.1,0.1,0.1,4,8,19,5,4,56,2,3,0,45,0,0,0,0,3,0,22,0,46,3,2,3,2,1,0,2.5,31.91780821917808,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,23,1.2,1.2,2.0,1.9,62,99,256,61,90,661,48,6,38,555,5,35,3,30,15,10,261,30,512,29,25,18,28,18,38,10.0,30.106849315068494,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,9,1,0,18,1,0,2,15,0,3,0,0,0,1,8,0,16,3,2,0,0,1,2,0.6,30.575342465753426,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3,12,1.1,1.1,0.7,0.6000000000000001,18,18,45,7,16,184,12,0,13,153,0,15,0,16,7,10,123,38,175,50,11,4,18,5,13,15.0,24.97808219178082,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,14,1.2000000000000002,1.2000000000000002,0.2,0.0,12,20,69,8,19,194,23,0,1,184,1,16,1,17,9,5,85,14,178,3,9,7,7,8,1,12.0,27.36986301369863,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.1,0.1,0.1,0.0,3,15,84,14,11,185,14,0,2,152,1,34,0,6,11,2,18,3,149,4,5,4,6,2,2,8.0,20.81917808219178,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.2,0.2,0.1,0.4,9,23,96,5,13,304,33,1,7,291,0,14,1,12,3,7,119,15,288,57,7,6,6,10,7,7.0,20.068493150684933,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0.2,0.2,0.4,0.0,3,2,46,7,2,105,9,0,0,94,0,11,1,3,6,1,2,2,94,0,0,3,2,2,0,6.0,22.75068493150685,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.2,0.2,0.2,0.1,1,12,77,11,11,158,8,0,3,130,0,8,0,2,4,0,15,5,131,0,3,1,0,1,3,28.0,26.265753424657536,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,17,0.7,0.7,0.5,1.1,29,61,279,56,63,750,17,2,12,620,2,45,1,30,39,15,173,19,673,36,14,12,27,27,12,15.0,24.487671232876714,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0.2,0.2,0.0,0.0,5,1,10,0,0,28,0,0,1,25,0,0,0,1,0,6,12,3,34,6,3,2,3,1,1,4.0,18.791780821917808,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
2,21,2.0,2.0,1.2000000000000002,1.0,27,20,80,13,8,205,19,3,28,170,2,6,0,1,4,10,171,37,220,67,20,14,16,4,28,10.0,25.964383561643835,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,1,0.9,0.9,0.0,0.0,3,6,56,4,5,94,6,0,0,96,0,8,0,2,4,1,6,1,84,1,1,1,0,1,0,3.0,31.55890410958904,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.1,0.1,0.0,0.0,4,4,11,3,3,43,1,0,4,33,0,0,0,1,0,1,38,3,40,15,3,1,1,0,4,10.0,21.005479452054793,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,2,0.2,0.2,0.1,0.1,5,8,26,3,9,113,1,0,5,97,0,1,0,3,2,5,62,5,110,17,5,3,3,3,5,14.0,21.06027397260274,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,5,0.2,0.2,0.30000000000000004,0.7000000000000001,23,37,240,28,38,516,42,2,10,495,1,15,1,15,7,9,132,10,448,13,21,4,12,8,10,30.0,23.624657534246577,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0.0,0.0,0.2,1,4,10,2,0,56,0,1,3,43,0,1,0,2,2,7,20,0,54,10,3,1,5,6,3,0.5,20.926027397260274,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0.1,0.1,0.1,0.0,14,47,192,40,44,439,7,2,3,415,0,15,1,12,9,5,85,5,359,5,10,8,7,8,3,25.0,27.17808219178082,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,8,0.2,0.2,0.8,0.7,20,38,97,30,23,212,41,1,28,209,0,4,0,17,1,9,98,4,208,17,15,4,16,9,28,8.5,27.019178082191782,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,18,2.4,2.4,0.8,0.9,40,86,281,47,87,749,15,0,5,663,3,32,0,19,16,11,195,36,640,36,15,17,22,23,5,8.0,28.605479452054794,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,4,39,12,2,95,2,0,0,88,1,6,0,3,2,2,1,0,82,0,0,0,0,1,0,10.0,25.983561643835618,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
10,92,11.6,10.0,2.6,1.8,104,46,204,46,30,548,76,6,12,474,4,34,0,70,58,44,506,142,706,188,28,34,86,88,12,35.0,20.60821917808219,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4,14,3.3,3.3,0.4,0.2,7,3,12,0,4,46,10,1,1,45,0,9,0,10,6,9,56,23,73,24,3,6,13,0,1,30.0,24.057534246575344,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,5,0.5,0.5,0.4,0.3,6,17,103,16,17,229,16,1,2,188,1,44,0,10,15,4,28,4,151,1,7,2,3,3,2,3.0,23.23835616438356,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,25,2.1,2.1,1.5,0.9,34,24,65,10,14,282,9,2,12,213,1,22,0,35,37,20,190,58,269,52,14,20,44,18,12,4.0,24.14246575342466,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
0,5,0.1,0.1,0.6,0.30000000000000004,14,28,139,22,27,321,28,0,13,311,0,10,0,20,8,5,91,4,264,7,8,6,6,0,13,14.0,28.66849315068493,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.2,0.2,4,2,30,0,2,62,16,0,4,72,0,0,0,2,0,0,32,6,60,18,0,2,0,0,4,3.0,25.389041095890413,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,7,0.5,0.5,0.0,0.0,6,15,209,17,25,437,11,0,1,391,1,38,2,15,17,2,24,7,359,2,5,7,3,2,1,10.0,26.224657534246575,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0.4,0.4,0.2,0.30000000000000004,10,9,14,2,3,51,0,1,2,42,0,0,0,1,0,1,45,8,45,8,7,5,4,0,2,50.0,20.764383561643836,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
11,67,6.8,6.8,2.4,1.0,60,99,269,55,62,820,12,9,10,706,2,46,0,42,55,35,342,94,849,117,35,37,58,45,10,50.0,28.454794520547946,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,4,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.4,12,52,167,19,32,434,10,0,3,390,1,26,0,16,23,12,73,11,333,14,15,2,5,8,3,7.0,31.736986301369864,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.6,0.6,0.0,0.0,1,6,13,2,3,32,11,0,1,32,0,2,0,0,1,0,10,2,25,2,0,2,1,0,1,0.5,35.89041095890411,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,2,0.30000000000000004,0.30000000000000004,0.1,0.1,3,11,24,3,6,70,1,1,1,62,0,1,0,0,4,2,37,4,67,6,2,1,1,3,1,20.0,27.07123287671233,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,4,2.0,2.0,1.6,1.3,19,30,50,10,16,161,24,2,16,140,1,2,0,4,2,4,77,16,146,26,12,7,2,4,16,18.0,22.660273972602738,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,3,0.2,0.2,0.30000000000000004,0.30000000000000004,9,54,238,42,53,579,78,0,19,529,1,38,0,22,18,13,120,6,489,24,9,6,5,2,19,4.5,25.073972602739726,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
7,43,4.4,3.6,1.4000000000000001,1.7,59,60,94,31,42,525,49,6,49,333,4,12,0,35,21,29,377,79,543,83,23,25,64,39,49,8.5,22.854794520547944,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,5,0.4,0.4,0.1,0.1,7,15,133,12,15,248,13,0,3,221,3,26,0,4,13,3,19,8,204,4,3,1,1,1,3,4.0,28.627397260273973,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,14,1.2,1.2,0.4,0.5,17,34,84,9,19,223,2,1,3,208,1,5,0,8,6,6,103,18,221,26,9,7,4,3,3,10.0,29.947945205479453,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,12,0.8999999999999999,0.8999999999999999,1.0,0.5,10,6,22,1,6,91,6,2,2,65,0,2,0,12,14,10,59,16,122,22,3,6,15,7,2,5.0,22.627397260273973,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,15,1.8,1.8,1.3,1.7000000000000002,21,22,85,13,15,222,22,0,8,218,0,6,0,9,1,9,140,19,235,28,9,6,13,13,8,15.0,18.96164383561644,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.0,0.0,0.0,6,26,104,10,24,252,34,0,2,244,0,12,0,4,10,4,74,8,208,12,6,8,8,0,2,22.0,22.958904109589042,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,10,0.5,0.5,0.8,0.3,21,41,223,37,41,597,15,3,1,548,0,16,2,15,7,3,105,7,511,17,7,10,10,14,1,15.0,23.742465753424657,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,6,12,2,8,56,4,0,12,30,0,2,0,8,2,6,56,8,62,14,6,0,6,2,12,1.5,27.887671232876713,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,11,0.5,0.5,3.1,1.7999999999999998,32,31,220,43,28,532,123,0,46,509,0,61,0,18,32,11,222,24,402,80,12,9,8,6,46,10.0,25.81917808219178,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,16,0.9,0.9,2.0,2.8,50,63,180,69,51,535,96,3,84,475,6,13,1,8,11,16,247,11,493,34,32,20,19,14,84,4.0,31.41917808219178,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.1,0.0,6,5,51,5,13,180,3,0,1,170,0,4,0,3,2,2,39,1,162,6,5,1,3,2,1,1.5,33.136986301369866,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
2,21,2.1,2.1,1.7999999999999998,1.0,32,25,37,7,9,168,10,7,4,144,2,7,0,2,9,7,138,33,212,49,10,13,33,12,4,3.0,23.975342465753425,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,6,0.4,0.4,0.7,0.7000000000000001,14,24,121,17,19,319,66,1,21,290,0,11,0,6,3,8,174,21,284,67,14,7,8,4,21,4.0,24.526027397260275,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
1,4,0.9,0.9,4.300000000000001,3.3000000000000003,44,41,174,44,38,509,113,1,93,491,5,12,2,6,12,16,285,14,438,51,19,12,16,5,93,20.0,24.71780821917808,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,15,12,0,28,10,0,0,27,0,2,0,0,1,0,0,0,18,0,0,1,0,0,0,3.0,31.873972602739727,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.0,0.0,0.1,0.3,4,2,10,1,1,29,0,0,3,19,0,1,0,2,0,1,20,4,28,6,0,2,5,0,3,1.5,19.068493150684933,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,3,0.4,0.4,0.0,0.0,6,3,10,7,2,64,3,0,11,45,0,1,0,1,2,1,45,4,61,18,4,2,2,2,11,2.5,30.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,4,0.39999999999999997,0.39999999999999997,0.2,0.2,4,2,9,0,3,50,1,3,3,27,0,0,1,4,3,8,41,9,66,14,5,2,9,8,3,0.8,17.77260273972603,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1,16,1.4,1.4,1.1,1.2,20,5,31,8,3,160,2,0,22,117,0,3,0,6,7,12,142,32,168,63,7,8,16,5,22,28.0,23.394520547945206,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3,18,1.6,1.6,0.6000000000000001,0.8,32,50,184,30,51,515,14,4,8,455,1,14,0,4,20,11,148,25,442,28,24,10,14,10,8,5.0,24.12054794520548,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,7,1.0,1.0,0.5,0.0,10,13,60,21,10,175,13,0,1,146,3,22,0,6,4,3,21,7,141,3,2,4,4,0,1,5.0,23.991780821917807,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2,8,1.8,1.8,0.4,0.8999999999999999,18,22,61,8,19,181,12,5,14,149,1,5,1,5,3,9,93,11,175,25,6,5,7,7,14,10.0,24.895890410958906,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.0,0.0,1,0,12,2,0,32,3,0,0,29,0,4,0,1,1,1,1,1,25,0,0,0,0,0,0,8.0,21.03287671232877,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7,0.4,0.4,0.2,0.2,9,41,147,26,37,404,10,3,4,348,2,10,0,18,9,5,68,7,318,9,6,15,8,7,4,12.0,21.605479452054794,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0.0,0.0,0.3,0.1,1,0,4,0,0,15,1,0,0,14,0,1,0,1,1,3,13,2,20,8,0,3,1,1,0,2.5,19.482191780821918,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.0,0.1,4,9,42,9,11,93,2,0,1,86,1,6,0,1,1,1,19,1,82,2,1,2,2,0,1,25.0,30.10958904109589,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,8,0.4,0.4,0.2,0.4,24,60,158,62,40,528,14,0,4,400,6,24,0,28,30,14,140,10,404,18,14,16,34,10,4,9.0,20.556164383561644,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0.1,0.1,0.0,0.0,2,9,45,6,10,94,1,0,0,84,0,3,0,2,3,1,8,1,80,0,0,1,2,0,0,1.5,21.084931506849315,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.2,0.2,0.5,0.30000000000000004,17,29,141,45,32,350,60,0,13,333,0,19,0,17,12,9,101,15,298,26,7,4,6,8,13,8.0,27.78082191780822,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,0.5,0.5,0.0,0.1,4,34,298,35,33,503,10,1,0,489,0,22,0,4,19,5,20,5,439,3,4,3,2,0,0,5.0,33.18082191780822,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,0.0,0.0,1.0,0.6000000000000001,28,64,244,64,60,578,160,2,44,496,10,40,0,26,12,8,180,8,476,38,10,2,16,6,44,1.4,32.221917808219175,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,12,1.1,1.1,0.5,1.0999999999999999,19,19,60,7,7,188,35,3,15,178,1,6,0,4,2,9,143,17,188,34,18,9,10,5,15,3.5,32.53972602739726,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
1,8,0.9,0.9,0.8,0.1,18,54,278,30,55,571,34,0,5,529,3,40,0,14,22,4,54,10,510,7,18,4,8,0,5,18.0,23.983561643835618,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,17,0.9,0.9,0.6000000000000001,0.30000000000000004,19,36,76,18,29,260,9,3,3,203,5,10,0,15,7,9,92,16,226,16,15,16,11,9,3,4.5,28.08219178082192,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,1,14,2,3,36,2,0,0,31,0,4,0,3,3,1,2,2,27,0,0,1,0,0,0,42.0,24.980821917808218,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,5,1.6,1.6,0.0,0.0,4,3,6,0,2,40,0,1,1,26,0,2,0,2,7,4,32,10,46,8,0,4,6,7,1,16.0,27.71780821917808,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2,0.0,0.0,0.2,0.1,5,0,16,2,2,65,4,0,8,55,0,0,0,4,3,4,59,10,71,26,5,4,7,6,8,6.0,26.29041095890411,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,23,2.5,2.5,3.5,2.3000000000000003,69,54,101,29,30,482,26,1,48,381,4,7,0,15,11,32,394,56,524,112,39,45,52,29,48,30.0,23.953424657534246,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,16,1.7000000000000002,1.7000000000000002,0.30000000000000004,0.4,10,14,33,2,6,132,1,0,11,89,0,7,0,3,4,13,104,34,140,48,7,4,18,9,11,2.5,30.4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4,38,4.3,4.3,3.7,3.0,49,77,107,13,35,463,6,9,16,329,7,15,0,18,16,19,318,91,470,129,20,10,36,18,16,15.0,30.33150684931507,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,7,1.2999999999999998,1.2999999999999998,0.7000000000000001,0.6000000000000001,13,32,72,15,21,234,8,3,2,215,4,4,0,6,2,7,63,10,232,12,4,14,12,13,2,7.0,28.054794520547944,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2,0.2,0.2,0.0,0.0,1,8,69,5,4,158,4,0,0,148,0,12,0,5,11,0,4,3,141,0,1,3,2,0,0,1.5,22.33150684931507,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10,0.6000000000000001,0.6000000000000001,0.1,0.2,8,24,124,34,20,370,13,1,12,335,0,13,1,7,2,6,87,9,341,14,9,5,7,6,12,6.0,23.624657534246577,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,5,0.4,0.4,0.4,0.7000000000000001,11,10,92,13,11,243,47,0,20,231,1,17,1,11,1,15,116,9,216,29,15,8,9,3,20,11.0,24.60821917808219,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,36,2.5,2.5,1.3,0.7000000000000001,48,71,134,40,39,485,17,3,38,369,4,16,1,17,34,17,280,34,444,89,24,22,29,11,38,2.0,28.45205479452055,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
2,24,1.8,1.8,1.2,1.8,36,42,110,25,24,337,60,3,53,318,2,13,1,15,15,9,208,23,326,56,11,8,16,10,53,35.0,27.117808219178084,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,11,1.3,1.3,0.7,0.3,6,4,13,0,3,48,3,0,3,28,0,1,0,8,16,6,41,16,59,14,2,2,5,4,3,1.8,25.665753424657535,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,4,0.2,0.2,0.2,0.2,10,11,31,12,9,90,17,1,10,90,4,1,2,3,1,1,48,7,89,3,7,1,2,1,10,25.0,24.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,4,23,1,4,43,5,0,0,43,0,3,0,0,1,1,3,0,33,0,0,0,0,0,0,2.5,26.583561643835615,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9,49,8.8,8.0,1.8,1.2000000000000002,28,20,54,6,10,240,5,2,3,153,0,15,0,33,71,24,254,92,363,92,25,18,67,20,3,20.0,22.59178082191781,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,4,0.1,0.1,0.1,0.4,10,24,87,18,16,226,65,0,12,220,1,15,0,14,4,9,109,6,191,31,7,4,11,0,12,3.0,25.635616438356166,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,1.2,1.2,0.0,0.2,5,3,10,3,1,52,3,0,0,41,0,3,0,8,12,6,46,11,72,15,1,2,12,2,0,12.0,24.693150684931506,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,1,0.2,0.2,0.0,0.1,3,18,100,19,21,217,11,1,0,205,0,12,1,3,6,1,6,2,173,1,1,1,2,0,0,20.0,28.323287671232876,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0.0,0.0,0.4,0.2,18,66,334,64,62,740,90,2,10,646,2,74,4,28,46,6,76,14,578,22,14,20,16,6,10,14.0,23.276712328767122,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,2,5,0,0,7,1,0,0,7,0,0,0,0,0,0,7,0,9,2,0,0,1,0,0,5.0,29.397260273972602,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,18,1.0,1.0,0.30000000000000004,1.0,24,85,339,55,68,803,107,1,36,731,0,39,0,16,21,11,323,32,699,95,33,11,13,7,36,2.0,33.676712328767124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,9,0.6,0.6,1.0,1.2,31,90,331,48,85,863,62,3,10,795,4,27,2,20,22,7,268,16,727,27,17,17,11,7,10,14.0,31.887671232876713,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0.2,0.2,0.3,0.30000000000000004,9,10,44,3,13,117,12,0,8,104,0,4,0,4,6,6,59,8,116,16,7,8,7,0,8,15.0,22.202739726027396,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10,0.8,0.8,0.8,0.30000000000000004,15,11,42,8,10,147,10,2,5,123,1,4,0,13,22,7,91,24,156,26,7,7,13,9,5,7.5,25.767123287671232,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,4,0.2,0.2,0.1,0.1,8,10,26,11,8,94,0,0,1,69,1,5,1,7,6,4,39,9,67,4,7,5,8,11,1,9.0,21.802739726027397,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0.1,0.1,0.1,0.1,1,6,7,1,0,28,0,0,3,18,0,1,0,1,0,1,28,7,29,15,4,3,2,0,3,7.0,28.586301369863016,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,5,1.1,1.1,0.1,0.2,10,29,127,11,15,313,56,0,21,299,1,32,0,7,8,11,103,17,284,28,9,13,15,6,21,2.5,22.572602739726026,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,6,0.2,0.2,2.0,0.8,26,46,268,46,26,652,148,0,28,646,0,90,0,6,46,10,222,36,496,52,16,10,16,6,28,13.0,29.356164383561644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,9,1.5,1.5,1.2,0.7,20,34,163,19,26,388,40,2,24,361,2,10,0,9,12,12,207,15,356,78,9,10,14,11,24,17.0,25.134246575342466,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,5,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,15,19,90,14,16,238,8,0,5,226,0,1,0,2,0,3,86,6,229,4,9,4,2,1,5,1.5,34.342465753424655,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,9,0.6,0.6,0.6000000000000001,0.5,17,14,53,9,10,160,46,0,27,157,1,10,0,6,6,6,94,15,136,26,3,4,6,5,27,2.5,21.86027397260274,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.0,0.0,0.0,0,7,66,13,9,140,8,0,0,129,0,9,1,0,5,0,7,1,119,2,0,4,1,1,0,4.0,21.843835616438355,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5,14,2.0,2.0,0.1,0.30000000000000004,8,18,84,19,17,307,3,0,5,229,1,32,0,11,31,6,98,35,256,24,5,6,12,5,5,18.0,30.2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,21,1.0,1.0,0.7,0.8,45,43,80,37,24,253,44,0,29,229,2,6,0,24,4,16,176,17,285,49,16,18,30,20,29,6.0,22.904109589041095,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,3,0.2,0.2,0.0,0.1,4,5,22,1,6,83,3,0,2,78,0,0,0,3,0,3,60,7,81,11,9,3,6,0,2,12.0,21.926027397260274,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,6,0.5,0.4,0.0,0.0,5,5,43,4,13,108,4,0,0,95,2,3,0,10,7,3,34,9,87,7,3,1,4,1,0,9.0,25.786301369863015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0.0,0.1,0.3,6,7,31,5,7,73,15,0,8,67,1,6,0,4,2,2,40,2,58,11,3,0,1,1,8,1.8,26.816438356164383,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,18,1.6,1.6,0.1,0.1,11,7,10,0,8,93,3,1,2,56,3,8,0,8,29,5,82,19,114,19,6,9,19,3,2,2.5,27.898630136986302,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,2,0.30000000000000004,0.30000000000000004,0.0,0.0,3,12,147,13,14,257,12,0,0,250,2,23,0,1,8,1,8,2,228,0,1,2,1,0,0,20.0,27.665753424657535,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,11,1.1,1.1,1.4000000000000001,0.3,14,28,230,34,27,491,19,1,7,431,0,61,2,7,22,3,56,15,414,5,10,8,3,3,7,25.0,25.84931506849315,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,4,0.5,0.5,0.0,0.2,16,37,188,18,26,507,14,2,1,433,4,24,0,25,21,8,107,7,369,4,10,4,12,5,1,18.0,26.273972602739725,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,4,28,6,6,67,2,0,0,64,0,4,0,0,5,0,7,1,54,0,1,1,0,0,0,3.0,20.153424657534245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5,0.30000000000000004,0.30000000000000004,2.4,1.2,23,22,107,18,12,309,58,0,33,270,2,33,0,9,9,9,150,14,277,49,14,9,14,11,33,25.0,25.72876712328767,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0.0,0.1,0.0,2,3,4,0,0,14,0,0,0,8,0,0,0,1,0,2,11,2,14,5,0,1,2,0,0,10.0,19.276712328767122,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
